player_name,player_steamid,event_name,tick,round
MonsTro,76561198340888446,player_footstep,133827,0
Luiz,76561198100001022,player_footstep,133843,0
MonsTro,76561198340888446,player_footstep,133853,0
【﻿ＰＫ】,76561197996437459,player_footstep,133867,0
Luiz,76561198100001022,player_footstep,133869,0
MonsTro,76561198340888446,player_footstep,133871,0
MonsTro,76561198340888446,player_footstep,133891,0
【﻿ＰＫ】,76561197996437459,player_footstep,133893,0
Siraissi,76561198178993731,player_footstep,133907,0
MonsTro,76561198340888446,player_footstep,133909,0
Luiz,76561198100001022,player_footstep,133915,0
【﻿ＰＫ】,76561197996437459,player_footstep,133919,0
AVARA KÉRABA,76561198397576589,player_footstep,133923,0
MonsTro,76561198340888446,player_footstep,133929,0
AVARA KÉRABA,76561198397576589,player_footstep,133929,0
Siraissi,76561198178993731,player_footstep,133931,0
MonsTro,76561198340888446,player_footstep,133933,0
【﻿ＰＫ】,76561197996437459,player_footstep,133943,0
Siraissi,76561198178993731,player_footstep,133951,0
Luiz,76561198100001022,player_footstep,133961,0
MonsTro,76561198340888446,player_footstep,133961,0
AVARA KÉRABA,76561198397576589,player_footstep,133965,0
MonsTro,76561198340888446,player_footstep,133967,0
【﻿ＰＫ】,76561197996437459,player_footstep,133967,0
Siraissi,76561198178993731,player_footstep,133969,0
Luiz,76561198100001022,player_footstep,133985,0
Siraissi,76561198178993731,player_footstep,133989,0
AVARA KÉRABA,76561198397576589,player_footstep,133989,0
【﻿ＰＫ】,76561197996437459,player_footstep,133993,0
MonsTro,76561198340888446,player_footstep,134001,0
Siraissi,76561198178993731,player_footstep,134007,0
MonsTro,76561198340888446,player_footstep,134019,0
